localidade;data;visibilidade;faixa_bat;prof_interface_min;prof_interface_max;metodo;observador;tempo_geo;geo_cat;iar_geo;n_trans_vis;geo_id;obs
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;1;rpm;6;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;2;rpm;4;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;3;rpm;6;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;4;rpm;8;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;5;rpm;4;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;6;rpm;4;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;7;rpm;6;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;8;rpm;10;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;9;rpm;10;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;1;lg;0;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;2;lg;0;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;3;lg;0;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;4;lg;0;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;5;lg;0;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;6;lg;0;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;7;lg;0;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;8;lg;0;9;62;Na
engenho;13/12/2023;6;fundo;6;10;scuba;Thiago_Silveira/ Samuel_Melo;9;lg;0;9;62;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;1;tf;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;2;tf;8;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;3;tf;8;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;4;tf;10;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;5;tf;4;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;6;tf;6;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;7;tf;6;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;8;tf;4;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;9;tf;0;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;1;mp;6;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;2;mp;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;3;mp;8;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;4;mp;6;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;5;mp;0;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;6;mp;4;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;7;mp;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;8;mp;10;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;9;mp;0;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;1;gc;4;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;2;gc;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;3;gc;0;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;4;gc;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;5;gc;0;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;6;gc;0;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;7;gc;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;8;gc;0;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;9;gc;0;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;1;rpm;0;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;2;rpm;8;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;3;rpm;8;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;4;rpm;4;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;5;rpm;10;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;6;rpm;10;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;7;rpm;10;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;8;rpm;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;9;rpm;10;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;1;lg;4;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;2;lg;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;3;lg;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;4;lg;6;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;5;lg;6;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;6;lg;6;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;7;lg;2;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;8;lg;10;9;63;Na
engenho;13/12/2023;6;raso;6;10;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;9;lg;2;9;63;Na
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;1;tf;6;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;2;tf;2;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;3;tf;6;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;4;tf;4;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;5;tf;4;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;6;tf;6;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;7;tf;4;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;8;tf;2;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;9;tf;4;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;10;tf;2;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;11;tf;4;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;12;tf;4;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;1;mp;0;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;2;mp;0;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;3;mp;0;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;4;mp;0;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;5;mp;0;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;6;mp;0;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;7;mp;0;12;64;conferir_palnilha de campo
xavier;16/01/2024;10;raso;6;16;scuba;Marcelo_Crivellaro/ Leticia_Voltolini;8;mp;0;12;64;conferir_palnilha de campo
