localidade;data;visib_horiz;faixa_bat;prof_interface_min;prof_interface_max;metodo;observer;n_divers;tempo_censo;dafor;iar_medio;n_trans_vis;n_trans_pres;dafor_id;geo_id;obs;db_horus;id_horus
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;3;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;4;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;5;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;6;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;7;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;8;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;9;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;10;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;11;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;12;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;13;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;14;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;15;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;16;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;17;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;18;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;19;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;20;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;21;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;22;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;23;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;24;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;25;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;26;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;27;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;28;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;29;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;30;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;31;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;32;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;33;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;34;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;35;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;36;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;37;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;38;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;39;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;40;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;41;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;42;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;43;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;44;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;45;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;46;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;47;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;48;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;49;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;50;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;51;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;52;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;53;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;54;0;0,066666667;55;0;160;Na;geo nao realizada;;
deserta_norte;10/01/2025;12;raso;6;14;scuba;Samuel/Leticia_Voltolini/ Felipe_Neves;3;55;0;0,066666667;55;0;160;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;1;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;2;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;3;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;4;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;5;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;6;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;7;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;8;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;9;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;10;4;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;11;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;12;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;13;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;14;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;15;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;16;4;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;17;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;18;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;19;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;20;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;21;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;22;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;23;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;24;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;25;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;26;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;27;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;28;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;29;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;30;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;31;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;32;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;33;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;34;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;35;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;36;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;37;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;38;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;39;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;40;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;41;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;42;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;43;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;44;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;45;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;46;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;47;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;48;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;49;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;50;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;51;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;52;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;53;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;54;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;55;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;56;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;57;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;58;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;59;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;entremare;5;7;snorkeling;Victoria_Raucci/ Renan;2;60;0;0,266666667;60;0;161;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;1;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;2;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;3;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;4;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;5;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;6;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;7;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;8;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;9;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;10;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;11;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;12;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;13;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;14;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;15;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;16;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;17;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;18;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;19;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;20;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;21;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;22;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;23;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;24;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;25;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;26;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;27;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;28;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;29;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;30;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;31;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;32;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;33;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;34;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;35;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;36;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;37;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;38;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;39;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;40;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;41;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;42;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;43;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;44;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;45;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;46;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;47;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;48;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;49;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;50;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;51;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Marina_Sissini/ Camila;2;52;0;0;52;0;162;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;1;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;2;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;3;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;4;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;5;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;6;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;7;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;8;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;9;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;10;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;11;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;12;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;13;0;0;62;0;163;Na;geo nao realizada;;
saco_do_batismo;23/01/2025;3;raso;7;8;scuba;Leticia_Voltolini/ Gabriel / Samuel;3;14;0;0;62;0;163;Na;geo nao realizada;;
